lat,long,offshore
-42.338382720900000,173.656570434999992,0
-42.338382720900000,173.750000000000000,1
-42.338382720900000,173.843444823999988,1
-42.338382720900000,173.936874390000014,1
-42.338382720900000,174.030303954999994,1
-42.338382720900000,174.123748779000010,1
-42.338382720900000,174.217178345000008,1
-42.338382720900000,174.310607909999987,1
-42.338382720900000,174.404037476000013,1
-42.338382720900000,174.497482300000001,1
-42.338382720900000,174.590911865000010,1
-42.338382720900000,174.684341431000007,1
-42.338382720900000,174.777786254999995,1
-42.338382720900000,174.871215820000003,1
-42.338382720900000,174.964645386000001,1
-42.338382720900000,175.058090209999989,1
-42.338382720900000,175.151519774999997,1
-42.338382720900000,175.244949340999995,1
-42.338382720900000,175.338394165000011,1
-42.338382720900000,175.431823729999991,1
-42.338382720900000,175.525253295999988,1
-42.338382720900000,175.618698120000005,1
-42.338382720900000,175.712127686000002,1
-42.338382720900000,175.805557251000010,1
-42.338382720900000,175.898986815999990,1
-42.338382720900000,175.992431640999996,1
-42.338382720900000,176.085861206000004,1
-42.338382720900000,176.179290771000012,1
-42.338382720900000,176.272735595999990,1
-42.338382720900000,176.366165160999998,1
-42.338382720900000,176.459594726999995,1
-42.338382720900000,176.553039551000012,1
-42.338382720900000,176.646469115999992,1
-42.338382720900000,176.739898681999989,1
-42.338382720900000,176.833343506000006,1
-42.338382720900000,176.926773071000014,1
-42.338382720900000,177.020202637000011,1
-42.338382720900000,177.113647460999999,1
-42.338382720900000,177.207077026000007,1
-42.338382720900000,177.300506592000005,1
-42.338382720900000,177.393936157000013,1
-42.338382720900000,177.487380981000001,1
-42.338382720900000,177.580810546999999,1
-42.338382720900000,177.674240112000007,1
-42.338382720900000,177.767684937000013,1
-42.338382720900000,177.861114501999992,1
-42.338382720900000,177.954544067000000,1
-42.338382720900000,178.047988892000006,1
-42.338382720900000,178.141418456999986,1
-42.338382720900000,178.234848021999994,1
-42.338382720900000,178.328292847000000,1
-42.338382720900000,178.421722412000008,1
-42.338382720900000,178.515151978000006,1
-42.338382720900000,178.608596801999994,1
-42.338382720900000,178.702026367000002,1
-42.338382720900000,178.795455933000000,1
-42.338382720900000,178.888885498000008,1
-42.338382720900000,178.982330321999996,1
-42.338382720900000,179.075759887999993,1
-42.338382720900000,179.169189453000001,1
-42.338382720900000,179.262634276999989,1
-42.338382720900000,179.356063842999987,1
-42.338382720900000,179.449493407999995,1
-42.338382720900000,179.542938232000012,1
-42.338382720900000,179.636367798000009,1
-42.244949340799998,170.386367798000009,1
-42.244949340799998,170.479797362999989,1
-42.244949340799998,170.573242187999995,1
-42.244949340799998,170.666671753000003,1
-42.244949340799998,170.760101318000011,1
-42.244949340799998,170.853546142999988,1
-42.244949340799998,170.946975707999997,1
-42.244949340799998,171.040405273000005,1
-42.244949340799998,171.133850098000011,1
-42.244949340799998,171.227279662999990,1
-42.244949340799998,171.320709228999988,0
-42.244949340799998,171.414138793999996,0
-42.244949340799998,171.507583618000012,0
-42.244949340799998,171.601013184000010,0
-42.244949340799998,171.694442748999990,0
-42.244949340799998,171.787887573000006,0
-42.244949340799998,171.881317139000004,0
-42.244949340799998,171.974746704000012,0
-42.244949340799998,172.068191528000000,0
-42.244949340799998,172.161621093999997,0
-42.244949340799998,172.255050659000005,0
-42.244949340799998,172.348495482999994,0
-42.244949340799998,172.441925048999991,0
-42.244949340799998,172.535354613999999,0
-42.244949340799998,172.628799437999987,0
-42.244949340799998,172.722229004000013,0
-42.244949340799998,172.815658568999993,0
-42.244949340799998,172.909088134999990,0
-42.244949340799998,173.002532959000007,0
-42.244949340799998,173.095962523999987,0
-42.244949340799998,173.189392090000013,0
-42.244949340799998,173.282836914000001,0
-42.244949340799998,173.376266479000009,0
-42.244949340799998,173.469696045000006,0
-42.244949340799998,173.563140868999994,0
-42.244949340799998,173.656570434999992,0
-42.244949340799998,173.750000000000000,0
-42.244949340799998,173.843444823999988,1
-42.244949340799998,173.936874390000014,1
-42.244949340799998,174.030303954999994,1
-42.244949340799998,174.123748779000010,1
-42.244949340799998,174.217178345000008,1
-42.244949340799998,174.310607909999987,1
-42.244949340799998,174.404037476000013,1
-42.244949340799998,174.497482300000001,1
-42.244949340799998,174.590911865000010,1
-42.244949340799998,174.684341431000007,1
-42.244949340799998,174.777786254999995,1
-42.244949340799998,174.871215820000003,1
-42.244949340799998,174.964645386000001,1
-42.244949340799998,175.058090209999989,1
-42.244949340799998,175.151519774999997,1
-42.244949340799998,175.244949340999995,1
-42.244949340799998,175.338394165000011,1
-42.244949340799998,175.431823729999991,1
-42.244949340799998,175.525253295999988,1
-42.244949340799998,175.618698120000005,1
-42.244949340799998,175.712127686000002,1
-42.244949340799998,175.805557251000010,1
-42.244949340799998,175.898986815999990,1
-42.244949340799998,175.992431640999996,1
-42.244949340799998,176.085861206000004,1
-42.244949340799998,176.179290771000012,1
-42.244949340799998,176.272735595999990,1
-42.244949340799998,176.366165160999998,1
-42.244949340799998,176.459594726999995,1
-42.244949340799998,176.553039551000012,1
-42.244949340799998,176.646469115999992,1
-42.244949340799998,176.739898681999989,1
-42.244949340799998,176.833343506000006,1
-42.244949340799998,176.926773071000014,1
-42.244949340799998,177.020202637000011,1
-42.244949340799998,177.113647460999999,1
-42.244949340799998,177.207077026000007,1
-42.244949340799998,177.300506592000005,1
-42.244949340799998,177.393936157000013,1
-42.244949340799998,177.487380981000001,1
-42.244949340799998,177.580810546999999,1
-42.244949340799998,177.674240112000007,1
-42.244949340799998,177.767684937000013,1
-42.244949340799998,177.861114501999992,1
-42.244949340799998,177.954544067000000,1
-42.244949340799998,178.047988892000006,1
-42.244949340799998,178.141418456999986,1
-42.244949340799998,178.234848021999994,1
-42.244949340799998,178.328292847000000,1
-42.244949340799998,178.421722412000008,1
-42.244949340799998,178.515151978000006,1
-42.244949340799998,178.608596801999994,1
-42.244949340799998,178.702026367000002,1
-42.244949340799998,178.795455933000000,1
-42.244949340799998,178.888885498000008,1
-42.244949340799998,178.982330321999996,1
-42.244949340799998,179.075759887999993,1
-42.244949340799998,179.169189453000001,1
-42.244949340799998,179.262634276999989,1
-42.244949340799998,179.356063842999987,1
-42.244949340799998,179.449493407999995,1
-42.244949340799998,179.542938232000012,1
-42.244949340799998,179.636367798000009,1
-42.151515960700003,170.386367798000009,1
-42.151515960700003,170.479797362999989,1
-42.151515960700003,170.573242187999995,1
-42.151515960700003,170.666671753000003,1
-42.151515960700003,170.760101318000011,1
-42.151515960700003,170.853546142999988,1
-42.151515960700003,170.946975707999997,1
-42.151515960700003,171.040405273000005,1
-42.151515960700003,171.133850098000011,1
-42.151515960700003,171.227279662999990,1
-42.151515960700003,171.320709228999988,1
-42.151515960700003,171.414138793999996,0
-42.151515960700003,171.507583618000012,0
-42.151515960700003,171.601013184000010,0
-42.151515960700003,171.694442748999990,0
-42.151515960700003,171.787887573000006,0
-42.151515960700003,171.881317139000004,0
-42.151515960700003,171.974746704000012,0
-42.151515960700003,172.068191528000000,0
-42.151515960700003,172.161621093999997,0
-42.151515960700003,172.255050659000005,0
-42.151515960700003,172.348495482999994,0
-42.151515960700003,172.441925048999991,0
-42.151515960700003,172.535354613999999,0
-42.151515960700003,172.628799437999987,0
-42.151515960700003,172.722229004000013,0
-42.151515960700003,172.815658568999993,0
-42.151515960700003,172.909088134999990,0
-42.151515960700003,173.002532959000007,0
-42.151515960700003,173.095962523999987,0
-42.151515960700003,173.189392090000013,0
-42.151515960700003,173.282836914000001,0
-42.151515960700003,173.376266479000009,0
-42.151515960700003,173.469696045000006,0
-42.151515960700003,173.563140868999994,0
-42.151515960700003,173.656570434999992,0
-42.151515960700003,173.750000000000000,0
-42.151515960700003,173.843444823999988,0
-42.151515960700003,173.936874390000014,1
-42.151515960700003,174.030303954999994,1
-42.151515960700003,174.123748779000010,1
-42.151515960700003,174.217178345000008,1
-42.151515960700003,174.310607909999987,1
-42.151515960700003,174.404037476000013,1
-42.151515960700003,174.497482300000001,1
-42.151515960700003,174.590911865000010,1
-42.151515960700003,174.684341431000007,1
-42.151515960700003,174.777786254999995,1
-42.151515960700003,174.871215820000003,1
-42.151515960700003,174.964645386000001,1
-42.151515960700003,175.058090209999989,1
-42.151515960700003,175.151519774999997,1
-42.151515960700003,175.244949340999995,1
-42.151515960700003,175.338394165000011,1
-42.151515960700003,175.431823729999991,1
-42.151515960700003,175.525253295999988,1
-42.151515960700003,175.618698120000005,1
-42.151515960700003,175.712127686000002,1
-42.151515960700003,175.805557251000010,1
-42.151515960700003,175.898986815999990,1
-42.151515960700003,175.992431640999996,1
-42.151515960700003,176.085861206000004,1
-42.151515960700003,176.179290771000012,1
-42.151515960700003,176.272735595999990,1
-42.151515960700003,176.366165160999998,1
-42.151515960700003,176.459594726999995,1
-42.151515960700003,176.553039551000012,1
-42.151515960700003,176.646469115999992,1
-42.151515960700003,176.739898681999989,1
-42.151515960700003,176.833343506000006,1
-42.151515960700003,176.926773071000014,1
-42.151515960700003,177.020202637000011,1
-42.151515960700003,177.113647460999999,1
-42.151515960700003,177.207077026000007,1
-42.151515960700003,177.300506592000005,1
-42.151515960700003,177.393936157000013,1
-42.151515960700003,177.487380981000001,1
-42.151515960700003,177.580810546999999,1
-42.151515960700003,177.674240112000007,1
-42.151515960700003,177.767684937000013,1
-42.151515960700003,177.861114501999992,1
-42.151515960700003,177.954544067000000,1
-42.151515960700003,178.047988892000006,1
-42.151515960700003,178.141418456999986,1
-42.151515960700003,178.234848021999994,1
-42.151515960700003,178.328292847000000,1
-42.151515960700003,178.421722412000008,1
-42.151515960700003,178.515151978000006,1
-42.151515960700003,178.608596801999994,1
-42.151515960700003,178.702026367000002,1
-42.151515960700003,178.795455933000000,1
-42.151515960700003,178.888885498000008,1
-42.151515960700003,178.982330321999996,1
-42.151515960700003,179.075759887999993,1
-42.151515960700003,179.169189453000001,1
-42.151515960700003,179.262634276999989,1
-42.151515960700003,179.356063842999987,1
-42.151515960700003,179.449493407999995,1
-42.151515960700003,179.542938232000012,1
-42.151515960700003,179.636367798000009,1
-42.058078765899999,170.386367798000009,1
-42.058078765899999,170.479797362999989,1
-42.058078765899999,170.573242187999995,1
-42.058078765899999,170.666671753000003,1
-42.058078765899999,170.760101318000011,1
-42.058078765899999,170.853546142999988,1
-42.058078765899999,170.946975707999997,1
-42.058078765899999,171.040405273000005,1
-42.058078765899999,171.133850098000011,1
-42.058078765899999,171.227279662999990,1
-42.058078765899999,171.320709228999988,1
-42.058078765899999,171.414138793999996,0
-42.058078765899999,171.507583618000012,0
-42.058078765899999,171.601013184000010,0
-42.058078765899999,171.694442748999990,0
-42.058078765899999,171.787887573000006,0
-42.058078765899999,171.881317139000004,0
-42.058078765899999,171.974746704000012,0
-42.058078765899999,172.068191528000000,0
-42.058078765899999,172.161621093999997,0
-42.058078765899999,172.255050659000005,0
-42.058078765899999,172.348495482999994,0
-42.058078765899999,172.441925048999991,0
-42.058078765899999,172.535354613999999,0
-42.058078765899999,172.628799437999987,0
-42.058078765899999,172.722229004000013,0
-42.058078765899999,172.815658568999993,0
-42.058078765899999,172.909088134999990,0
-42.058078765899999,173.002532959000007,0
-42.058078765899999,173.095962523999987,0
-42.058078765899999,173.189392090000013,0
-42.058078765899999,173.282836914000001,0
-42.058078765899999,173.376266479000009,0
-42.058078765899999,173.469696045000006,0
-42.058078765899999,173.563140868999994,0
-42.058078765899999,173.656570434999992,0
-42.058078765899999,173.750000000000000,0
-42.058078765899999,173.843444823999988,0
-42.058078765899999,173.936874390000014,0
-42.058078765899999,174.030303954999994,1
-42.058078765899999,174.123748779000010,1
-42.058078765899999,174.217178345000008,1
-42.058078765899999,174.310607909999987,1
-42.058078765899999,174.404037476000013,1
-42.058078765899999,174.497482300000001,1
-42.058078765899999,174.590911865000010,1
-42.058078765899999,174.684341431000007,1
-42.058078765899999,174.777786254999995,1
-42.058078765899999,174.871215820000003,1
-42.058078765899999,174.964645386000001,1
-42.058078765899999,175.058090209999989,1
-42.058078765899999,175.151519774999997,1
-42.058078765899999,175.244949340999995,1
-42.058078765899999,175.338394165000011,1
-42.058078765899999,175.431823729999991,1
-42.058078765899999,175.525253295999988,1
-42.058078765899999,175.618698120000005,1
-42.058078765899999,175.712127686000002,1
-42.058078765899999,175.805557251000010,1
-42.058078765899999,175.898986815999990,1
-42.058078765899999,175.992431640999996,1
-42.058078765899999,176.085861206000004,1
-42.058078765899999,176.179290771000012,1
-42.058078765899999,176.272735595999990,1
-42.058078765899999,176.366165160999998,1
-42.058078765899999,176.459594726999995,1
-42.058078765899999,176.553039551000012,1
-42.058078765899999,176.646469115999992,1
-42.058078765899999,176.739898681999989,1
-42.058078765899999,176.833343506000006,1
-42.058078765899999,176.926773071000014,1
